url,count
http://mfa.gov.af/en/page/3882/4191/4192,2
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/southern/helmand/khanishin.pdf,2
http://www.islamicharakatparty.af/,2
https://www.cricket.af/acb-news-info/1154,2
http://www.aims.org.af/services/sectoral/agriculture/landcover/Kabul.pdf,2
http://www.kaboora.edu.af/index.htm,2
http://www.mod.gov.af/,2
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/western/ghor/chaghcharan,2
https://8am.af/eng/house-of-representatives-gives-ten-ministerial-nominees-vote-of-confidence/,2
http://www.mtn.com.af/sub.aspx?pageid=5,2
http://www.motca.gov.af/index.php?id=17&L=1,2
http://www.undp.org.af/whoweare/undpinafghanistan/Projects/dcse/GenderManuals/Gender%20Awareness%20and%20Development%20Manual.pdf,2
http://www.mohia.gov.af/en,2
https://president.gov.af/en/maidan-wardak-2/,2
https://www.rohi.af,2
https://www.thekabultimes.gov.af/,2
http://www.kabulbank.af/,2
http://www.nationalassembly.af/index.php?lang=DAR,2
http://baghlan.edu.af/fa/page/7741,2
http://www.president.gov.af/pashto-dari/news/07qawos85-faryab.mspx,2
http://www.mcn.gov.af/cntf_gpi_projects.html,2
http://president.gov.af/en/news/president-ghani-confers-high-state-medals-on-two-rank-holders-of-resolute-support-mission/,2
https://bakhtarnews.com.af/sokhtook-dam-to-provide-electricity-to-2000-families-in-daikundi/,2
https://president.gov.af/en/president-ghani-names-herat-international-airport-after-khwaja-abdullah-ansari/,2
http://nic.af/en,2
http://www.aims.org.af/maps/district/paktika/zarghun_shahr.pdf,2
http://moe.gov.af/Content/files/books/dari/G8_Da%20%D8%AC%D8%BA%D8%B1%D8%A7%D9%81%DB%8C%D9%87.pdf,2
https://olympic.af/,2
https://www.motca.gov.af/?id=49,2
http://president.gov.af/en/news/press-release-on-the-death-of-taliban-leader,2
https://mail.gov.af/en/node/3791,2
http://www.iec.org.af/fa,2
http://www.cso.gov.af/demography/population.htmlCentral,2
http://eqmweekly.com.af/%D8%AF%D8%A7%DA%A9%D8%AA%D8%B1-%D8%B3%DB%8C%D8%AF-%D8%B9%D9%84%DB%8C-%DA%A9%D8%A7%D8%B8%D9%85%DB%8C%D8%8C-%D8%B1%D9%87%D8%A8%D8%B1-%D8%AD%D8%B2%D8%A8-%D8%A7%D9%82%D8%AA%D8%AF%D8%A7%D8%B1-%D9%85%D9%84/,2
http://www.auaf.edu.af/index.php,2
http://mob.gov.af/fa/page/612,2
http://rta.org.af/eng/2017/05/03/ministry-of-finance-appreciates-best-large-taxpayers/,2
http://www.mohe.gov.af/?p=farah,2
http://www.iec.org.af/eng/content.php?id=4&cnid=45,2
http://www.aims.org.af/maps/district/hilmand/washer.pdf,2
http://sana.af/%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C/5175/,2
http://www.centralbank.gov.af/pdf/DABQuarterlyBulletin-Q3-1387(Sep08-Dec08).pdf,2
http://ocs.gov.af/dari/1669/++%D9%88%D8%B2%D8%A7%D8%B1%D8%AA+%D8%B4%D9%87%D8%B1+%D8%B3%D8%A7%D8%B2%DB%8C+%D9%88+%D9%85%D8%B3%DA%A9%D9%86,2
http://www.1tvnews.af/en/news/afghanistan/35798-ashraf-ghani-my-heart-breaks-for-taliban,2
http://afghanistantimes.af/index.php?option=com_content&view=article&id=1721:key-militants-removed-from-fight&Itemid=69,2
http://www.aisa.org.af/licensing_procedur/ForeignBankAgencyLicense.pdf,2
http://www.peshgam.edu.af/,2
http://ku.edu.af/en/page/social-science/886,2
http://www.cheragh.edu.af/,2
http://www.fefa.org.af/pressrelease/FEFA-Election%20Day%20Statement-Aug20.pdf,2
http://www.iec.org.af/assets/pdf/pollingcenters/north/balkh.pdf,2
http://www.appro.org.af/Research_areas.html,2
http://moe.gov.af/,2
http://atvi.edu.af,2
http://bokhdinews.af/news/9555-%D8%AC%D8%B2%D8%A6%DB%8C%D8%A7%D8%AA-%D8%AA%D8%A7%D8%B2%D9%87-%D8%A7%D8%B2-%D9%88%D9%82%D9%88%D8%B9-%D8%B3%DB%8C%D9%84%D8%A7%D8%A8-%D8%B4%D8%AF%DB%8C%D8%AF-%D8%AF%D8%B1-%D9%88%D9%84%D8%B3%D9%88%D8%A7%D9%84%DB%8C-%D8%A8%D9%84%D8%AE%D8%A7%D8%A8,2
https://cricket.af/post/national-team-to-travel-to-uae-today-for-ireland-series,2
http://www.mrrd.gov.af/nabdp/Provincial%20Profiles/Daikundy%20PDP%20Provincial%20profile.pdf,2
http://www.ptro.org.af/,2
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/eastern/nangarhar/dih_bala.pdf,2
http://moe.gov.af/fa/page/7166,2
http://mew.gov.af/Content/files/Water_Sector_Strategy.pdf,2
https://mod.gov.af/en/general%C2%A0mohammad-sharif-%E2%80%9Cyaftali%E2%80%9D,2
https://ariananews.af/construction-work-of-balkh-cricket-stadium-kicks-off/,2
https://www.colombo.mfa.af/news/ambassador-haidari-meets-afghan-sri-lankan-zameer-careem-khan-to-discuss-his-afghan-origins.html,2
http://www.heartofasia.af/index.php/world/item/4270-mma-australian-fighting-championships-and-kunlun-fight-strike-powerful-alliance,2
http://www.mrrd.gov.af/nabdp/DDP/Hillmand/Nahri%20Saraj%20DDP%20English%20Summary.pdf,2
http://swn.af/english/Article.aspx?a=44826,2
http://mrrd.gov.af/fa/page/65,2
http://www.iec.org.af/results/fa/home/final_leadingcandidates_results/10,2
http://www.areu.org.af/Uploads/EditionPdfs/919E-Water%20Strategy%20IP%202009%20-%20web.pdf,2
http://www.aims.org.af/maps/provincial/badakhshan.pdf,2
http://bakhtarnews.com.af/en/index.php?news=6987,2
https://ocs.gov.af/dr/order_details/239,2
http://www.mrrd.gov.af/nabdp/DDP/Balkh/Chemtal%20DDP%20English%20Summary.pdf,2
http://www.pajhwokelections.af/viewstory.php?storyid=71,2
http://www.aria.af/,2
http://www.rta.gov.af/,2
http://wj.parliament.af/pvd/showdoc.aspx?Id=597,2
http://www.pajhwokelections.af/viewstory.php?storyid=20,2
https://bakhtarnews.af/suicide-attack-prevented-in-ghorian-herat/,2
http://www.aims.org.af/maps/district/badghis/ab_kamari.pdf,2
http://cso.gov.af/Content/files/%D8%AA%D8%AE%D9%85%DB%8C%D9%86%20%D9%86%D9%81%D9%88%D8%B3/%D8%A8%D8%B1%D8%A2%D9%88%D8%B1%D8%AF%20%D9%86%D9%81%D9%88%D8%B3%20%D8%B3%D8%A7%D9%84%201396.xlsx,2
http://www.bakhtarnews.com.af,2
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/eastern/nangarhar/dara_i_nur.pdf,2
https://mail.gov.af/index.php/en/node/3367,2
http://www.kabuli.edu.af/,2
"https://www.cricket.af/post/asghar,-mirwais-take-dragons-to-qualifier/english",2
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/northern/kunduz/imam_sahib.pdf,2
http://www.undp.org.af/WhoWeAre/UNDPinAfghanistan/Projects/sbgs/prj_aims.htm,2
http://www.bakhtarnews.com.af/eng/politics/item/17774-president-ghani-appointed-parwan-new-governor.html,2
http://www.1tv.af/,2
http://www.aria.af,2
https://www.ago.gov.af/en/biography-attorney-general,2
http://www.aims.org.af/maps/district/kandahar/maywand.pdf,2
https://smp.gov.af/en,2
http://ku.edu.af/en/page/753/885,2
http://www.cricket.af/acb-news-info/396,2
https://kpu.edu.af/en/faculties-bachelors,2
http://www.iec.org.af/results_2009/Index.html,2
https://president.gov.af/en/message/1049,2
http://au.edu.af/fa/page/7357/7678,2
http://ashrafghani.af/campaign/archives/1221,2
http://moic.gov.af/fa/news/8-painting-calligraphy-works-handed-over-to-moic,2
http://www.aims.org.af/maps/district/farah/farah.pdf,2
http://www.nationalassembly.af,2
http://tkg.af/dari/sport/2010-04-22-04-54-34/704-%D9%85%D8%B3%D8%A7%D8%A8%D9%82%D8%A7%D8%AA-%D8%A8%D8%B2%DA%A9%D8%B4%DB%8C-%D8%AF%D8%B1-%D9%87%D8%B1%D8%A7%D8%AA-%D8%A8%D8%A7-%D8%AD%D8%B6%D9%88%D8%B1-30-%DA%86%D8%A7%D9%BE-%D8%A7%D9%86%D8%AF%D8%A7%D8%B2,2
http://www.centralbank.gov.af/board-of-directors.php,2
http://motca.gov.af/en/page/3443,2
http://www.mrrd.gov.af/NABDP/DDP/Hillmand/Nawa%20DDP%20English%20Summary.pdf,2
http://www.finland.org.af/public/default.aspx?nodeid=38574&contentlan=1&culture=fi-FI,2
http://1tvnews.af/en/news/afghanistan/22919-another-afghan-policeman-killed-in-pakistan-clashes-toll-3,2
https://8am.af/rahmonullah-nabil-enlisted-in-presidential-election-on-democratic-prerequisites/,2
http://thekabultimes.gov.af/index.php/opinions/culture/5666-logar-ancient-historical-sites-need-urgent-attention.html,2
http://mom.gov.af/en/page/4713,2
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/eastern/kunar/dangam.pdf,2
http://afjc.af/index.php/afgaworld/52-1390-04-25-03-13-14/151-1390-04-25-11-29-08.html,2
http://1tvnews.af/en/news/afghanistan/25274-rumors-about-afghan-popular-musician-nashenass-death--untrue,2
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/eastern/kunar/chapa_dara.pdf,2
https://www.munich.mfa.af/consular-affairs/absentee-tazkira.html,2
http://thekabultimes.gov.af/index.php/editorial/5945-3rd-hoot-uprising;-a-millstone-in-afghanistan%E2%80%99s-freedom-fighting-history-against-invaders.html,2
https://mail.gov.af/index.php/en/node/3249,2
http://www.aims.org.af/services/sectoral/agriculture/landcover/Hilmand.pdf,2
http://csj.com.af/index.php?option=com_content&view=article&id=430:-l-r-&catid=22:1389-04-29-06-39-10&Itemid=133,2
http://www.bamdad.af/dari/story/1242,2
http://www.1tvnews.af/en/news/world/31916-afghanistan-says-will-not-recognize-catalonias-declaration-of-independence,2
http://tech.af/post/Opeds/darakht-e-danesh-online-library-revolutionizes-education-in-afghanistan/details,2
http://kandahar.gov.af/ps/page/14948/15004,2
http://www.cheraghdaily.af/spip.php?article655,2
http://www.motca.gov.af/index.php?id=15&L=1,2
http://mopw.gov.af/fa/page/38,2
http://www.fefa.org.af/,2
http://jawzjan.afghanistan.af/fa/page/2877,2
https://www.moi.gov.af/en,2
http://www.iec.org.af/results/Provincial/ElectedP28.html,2
http://mod.gov.af/fa/blog/368160,2
http://mfa.gov.af/en/News/3633,2
http://www.iec.org.af/eng/,2
http://www.aims.org.af/maps/provincial/faryab.pdf,2
http://www.farda.af/internal-news2/8403-%D8%AC%D9%86%D8%B1%D8%A7%D9%84-%D8%AF%D9%88%D8%B3%D8%AA%D9%85-%D8%A7%DA%AF%D8%B1-%D8%B7%D8%A7%D9%84%D8%A8%D8%A7%D9%86-%D8%AF%D8%B3%D8%AA-%D8%A7%D8%B2-%D8%AE%D9%88%D9%86%D8%B1%DB%8C%D8%B2%DB%8C-%D9%85%D8%B1%D8%AF%D9%85-%D8%A8%D8%B1-%D9%86%D8%AF%D8%A7%D8%B1%D8%AF-%D9%86%D8%A7%D8%A8%D9%88%D8%AF-%D8%AE%D9%88%D8%A7%D9%87%D8%AF-%D8%B4%D8%AF,2
http://bakhtarnews.com.af/en/index.php?news=4031,2
http://www.farda.af/internal-news2/4385-%D8%B4%D8%B1%D8%A7%DB%8C%D8%B7-%D9%86%D8%A7%D9%85%D8%B2%D8%AF-%D8%B4%D8%AF%D9%86-%D8%AF%D8%B1-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%81%D8%B2%D8%A7%DB%8C%D8%B4-%DB%8C%D8%A7%D9%81%D8%AA,2
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/eastern/laghman/alingar.pdf,2
https://idlg.gov.af/ps/3796/,2
http://president.gov.af/en/page/1050,2
http://molsamd.gov.af/fa/page/3121,2
https://cricket.af/post/mis-e-ainak-beat-band-e-amir-to-qualify-to-the-final,2
https://8am.af/thirteen-candidates-remain-in-the-race-for-the-presidency-in-saturdays-election/,2
http://www.aims.org.af/maps/district/badakhshan/fayz_abad.pdf,2
http://www.iec.org.af/pdf/candidates-list-1397/final/daykundi.pdf,2
http://www.aims.org.af/maps/district/hilmand/Kajaki.pdf,2
http://dari.moe.gov.af/index.php?option=com_content&view=article&id=25&Itemid=46&limitstart=7,2
http://www.jamait-e-islami.af,2
http://www.afghannews.com.af/videos/24-breaking-peshawar-singer-laila-khan-appointed-to-performs-in-international-concert_c39a0586f.html,2
https://badakhshan.edu.af/dr,2
https://moj.gov.af/dr/%D9%84%DB%8C%D8%B3%D8%AA-%D8%A7%D8%AD%D8%B2%D8%A7%D8%A8-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-%DA%A9%D9%87-%D8%A7%D8%B2-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%D8%B9%D8%AF%D9%84%DB%8C%D9%87-%D8%AC%D9%88%D8%A7%D8%B2-%D9%81%D8%B9%D8%A7%D9%84%DB%8C%D8%AA-%D8%A7%D8%AE%D8%B0-%D9%86%D9%85%D9%88%D8%AF%D9%87-%D8%A7%D9%86%D8%AF,2
http://1tvnews.af/en/news/afghanistan/28077-afghanistan-iran-rail-link-to-be-completed-by-march-2018,2
http://catalog.acku.edu.af/cgi-bin/koha/opac-detail.pl?biblionumber=27672,2
http://mof.gov.af/fa/page/475/404,2
http://www.rasad.af/1395/07/08/exhibition-photo-bamyan/,2
https://mohe.gov.af/dr/%D9%84%DB%8C%D8%B3%D8%AA-%D8%B9%D9%85%D9%88%D9%85%DB%8C-%D9%BE%D9%88%D9%87%D9%86%D8%AA%D9%88%D9%86-%D9%87%D8%A7-%D9%88-%D9%85%D9%88%D8%B3%D8%B3%D8%A7%D8%AA-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%D8%A7%D8%AA-%D8%B9%D8%A7%D9%84%DB%8C-%D8%AE%D8%B5%D9%88%D8%B5%DB%8C,2
http://www.dunya.edu.af/history-dua/,2
http://karwan.edu.af,2
https://www.cricket.af/post/afghanistan-cricket-board-receives-government-approval-to-resume-domestic-cricket/english,2
http://www.mohe.gov.af/?p=knr,2
http://president.gov.af/english/constitution.mspx#Transitional,2
https://www.paykeherat.af/who-is-wahid-qattali/,2
https://8am.af/%D8%AF%D8%B1%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86-%D8%A7%D8%B2-%D9%87%D9%86%DA%AF%D8%B1%DB%8C-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%A2%D9%85%D9%88%D8%B2%D8%B4/,2
http://iec.org.af/results_10/pdf/kabul.pdf,2
https://8am.af/interior-ministry-six-people-were-killed-and-10-wounded-in-a-suicide-attack-in-kabul-city/,2
http://www.acsf.af/articlesHTML/yaarqin3.html,2
http://www.ach.af,2
http://cso.gov.af/Content/files/Jowzjan(1).pdf,2
http://www.ands.gov.af/ands/final_ands/src/final/PDPs/3-Baghlan%20Province%20PDP%20-%20Dari.pdf,2
http://president.gov.af/en/news/president-ghani-strongly-condemns-the-terrorist-attack-in-paris,2
https://8am.af/abdul-hadi-arjandiwal-was-appointed-head-of-the-ministry-of-finance/,2
http://www.nationalarchives.gov.af/?lang=da&p=building,2
http://mew.gov.af/en/,2
http://www.cricket.af/page.aspx?Page=2,2
http://www.aims.org.af/maps/district/ghazni/jaghatu.pdf,2
https://basu.edu.af/dr/,2
http://auaf.edu.af/news/auaf-and-stanford-receive-7-2-million-grant/,2
https://mcit.gov.af/dr/%D8%B2%D9%86%D8%AF%DA%AF%DB%8C-%D9%86%D8%A7%D9%85%D9%87-%D9%88%D8%B2%DB%8C%D8%B1-0,2
http://moi.gov.af/fa/page/3507,2
https://ariananews.af/ghani-accepts-resignation-of-nds-chief/,2
http://www.ards.gov.af/documents/INDIVIDUALJOBS/MPW/MPWPMU007/web.pdf,2
http://www.pajhwokelections.af/contender_biography.php?id=5,2
https://ariananews.af/passenger-plane-crashes-in-ghazni/,2
http://www.acsf.af/MagazineHTML/4thYear4/hasanYaar1.html%7C,2
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/eastern/nangarhar/nazian.pdf,2
http://www.gumilev-center.af/fa/archives/6476,2
http://www.aims.org.af/maps/district/kandahar/miyanishin.pdf,2
http://ku.edu.af/en/page/753/887,2
http://www.giaac.gov.af/index.html,2
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/northern/faryab/andkhoy.pdf,2
https://ariananews.af/taliban-capture-badakhshan-district-killing-10/,2
http://moi.gov.af/fa/page/3177/deputy-ministries/security,2
http://8am.af/kabul-days-hero-story-interview/,2
http://www.rta.org.af/eng,2
https://www.mfa.gov.af/news/2579-foreign-minister-takes-the-oath-of-office.html,2
http://tkg.af/dari/sport/others/714-%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D8%A7%D8%B3%D8%AA%D8%AF%DB%8C%D9%88%D9%85-%D9%86%D8%AB%D8%A7%D8%B1%D8%A7%D8%AD%D9%85%D8%AF-%D8%A8%D9%87%D8%A7%D9%88%DB%8C,2
https://ariananews.af/%D8%AD%DA%A9%D9%85%D8%AA%DB%8C%D8%A7%D8%B1%D8%8C-%D9%85%D8%B3%D8%B9%D9%88%D8%AF-%D9%88-%D9%86%D8%A8%DB%8C%D9%84-%D8%A8%D9%87-%D8%B9%D9%86%D9%88%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D8%B2%D8%AF%D8%A7%D9%86/?lang=fa,2
http://bokhdinews.af/cultural-and-arts/13677-%D8%B1%D9%88%D8%B2%D9%86%D8%A7%D9%85%D9%87-%D8%AC%D8%A7%D9%85%D8%B9%D9%87-%D8%A8%D8%A7%D8%B2%D8%8C-%D8%A8%D9%87-%D8%AC%D9%85%D8%B9-%D8%AE%D8%A7%D9%86%D9%88%D8%A7%D8%AF%D9%87-%D9%85%D8%B7%D8%A8%D9%88%D8%B9%D8%A7%D8%AA-%D9%BE%DB%8C%D9%88%D8%B3%D8%AA,2
http://agcho.gov.af/,2
https://www.miu.af/%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87/41-%D8%A7%D8%AE%D9%84%D8%A7%D9%82/144-%D8%AF%D8%A7%D9%86%D9%84%D9%88%D8%AF-%DA%A9%D8%AA%D8%A7%D8%A8-%D8%A7%D8%AE%D9%84%D8%A7%D9%82-%D8%AC%D9%86%D8%B3%DB%8C-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%84%D8%A7%D9%85-%D9%88-%D8%AC%D9%87%D8%A7%D9%86-%D8%BA%D8%B1%D8%A8,2
http://www.aims.org.af/services/regional/kabul/maps/districts/kbl_dist_8.pdf,2
http://cricket.af/acb-ground-info/19,2
http://mom.gov.af/en/page/4788,2
http://sports.af/afghan-women-footballers-defeats-qatar-2-0-2012-02-16/#,2
http://cricket.af/page.aspx?Page=28,2
http://www.iec.org.af/fa/2012-06-22-16-16-20/voter-registration-dari,2
http://www.pajhwokelections.af/interviews_candidates_detail.php?id=8,2
https://www.colombo.mfa.af/news/ambassador-haidari-presents-autographed-photo-of-president-ghani-to-a-sri-lankan-scholar-of-afghan-descent.html,2
https://8am.af/gunmen-killed-11-coal-miners-from-pakistans-hazara-minority-in-balochistan/,2
http://www.bakhtarnews.com.af/eng/politics/item/39932-ahmad-zia-saraj-introduced-as-acting-nds-chief.html,2
https://8am.af/commission-ashraf-ghani-wins-abdullah-i-win-myself/,2
http://www.3sport.com.af/,2
http://ceo.gov.af/en,2
http://www.afghanpost.gov.af/Postal%20Code/index.php,2
https://osra.af/wp-content/uploads/2020/08/report_13072019.pdf,2
http://mohia.gov.af/fa/page/4335,2
http://moi.gov.af/fa,2
http://bakhtarnews.com.af/en/,2
http://www.cricket.af/acb-national-team,2
https://kateb.edu.af,2
http://bokhdinews.af/cultural-and-arts/9806-%DA%A9%D9%86%D8%B3%D8%B1%D8%AA-%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C-%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86-%D8%AF%D8%B1%D8%AA%D9%87%D8%B1%D8%A7%D9%86-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D8%B4%D8%AF,2
http://shuhada.org.af/?p=218,2
http://www.iec.org.af/Dari/Content.asp?sect=2&page=vision,2
http://newkabulbank.af/english/,2
http://recca.af/?p=2233,2
http://www.aihrc.org.af/home/press_release/6530,2
https://ariananews.af/central-bank-to-run-campaign-promote-afghani-in-western-provinces/,2
http://www.suboot.org.af/travel/46/830.html,2
http://www.aims.org.af/services/sectoral/agriculture/landcover/Hirat.pdf,2
https://www.mof.gov.af/dr/%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%D9%86%D8%A7%D9%85%DB%80-%D9%85%D8%AE%D8%AA%D8%B5%D8%B1-%D9%85%D8%AD%D9%85%D8%AF-%D8%AE%D8%A7%D9%84%D8%AF-%D9%BE%D8%A7%DB%8C%D9%86%D8%AF%D9%87-%D8%B3%D8%B1%D9%BE%D8%B1%D8%B3%D8%AA-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%D9%85%D8%A7%D9%84%DB%8C%D9%87-%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C-%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86,2
http://www.mohe.gov.af/?p=public&nid=103,2
http://cso.gov.af/en/page/demography-and-socile-statistics/demograph-statistics/3897,2
http://www.1tvnews.af/fa/news/afghanistan/35689,2
http://mrrd.gov.af/en/Page/224,2
http://www.mohe.gov.af/?p=public&nid=111,2
http://www.president.gov.af/Contents/144/Documents/200/AbdulKarimKhuram.html,2
http://bu.edu.af/fa/page/about-university,2
http://www.ibnesina.ac.af/,2
http://www.cardf.gov.af/index.php?option=com_content&view=category&id=29&layout=blog&Itemid=29&lang=en,2
http://www.nationalassembly.af/index.php?id=4,2
http://mrrd.gov.af/fa/page/40,2
http://www.iec.org.af/fa/2012-05-29-07-07-28/2017-11-11-07-59-28/timeline-fa,2
http://www.mrrd.gov.af/DARI/Saratan.htm,2
http://www.aims.org.af/maps/district/hilmand/dishu.pdf,2
http://moe.gov.af/Content/files/books/dari/G8_Da%20%D8%A8%DB%8C%D9%88%D9%84%D9%88%DA%98%DB%8C.pdf,2
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/eastern/nuristan/bargi_matal.pdf,2
http://www.nai.org.af/spip.php?article54,2
http://www.areu.org.af/Uploads/EditionPdfs/929D-Opportunities%20for%20Pro-Poor%20Agricultural%20Growth%20SP%202009.pdf%7C%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2%DB%8C,2
http://moic.gov.af/fa/page/1290/2115,2
http://ku.edu.af/en/page/753/883,2
http://www.bakhtar.edu.af/Index_dari.aspx,2
http://spach.af/documentation/newsletters/Issue%204.%20April%201998.pdf,2
http://www.ahg.af/work/stock-exchange/,2
http://www.aims.org.af/maps/district/hirat/obe.pdf,2
http://cso.gov.af/Content/files/%D8%AA%D8%AE%D9%85%DB%8C%D9%86%20%D9%86%D9%81%D9%88%D8%B31392.xlsx,2
http://supremecourt.gov.af/fa/page/ff614/13730,2
http://www.suboot.org.af/index.php?option=com_content&view=article&id=3865:-2900-&catid=40:2010-10-31-15-44-40&Itemid=71,2
http://www.mom.gov.af,2
http://8am.af/1395/08/24/taliban-iran-afghanistan/,2
http://www.aims.org.af/maps/national/political_divisions/political_division_34_dari.pdf,2
http://ku.edu.af/en/page/social-science/884/history,2
http://www.iec.org.af/vr-statistics-2018,2
http://old.moj.gov.af/Content/files/OfficialGazette/0601/OG_0626.pdf,2
http://aff.org.af/afghanistan-national-futsal-team-players-go-beyond-borders/,2
http://www.nationalarchives.gov.af/?lang=da&p=about_us,2
"http://www.aihrc.org.af/media/files/Reports/Research/English/Report%20on%20Afghan%20Local%20Police%20(Final%20Draft,%20English).pdf",2
http://www.aims.org.af/services/sectoral/agriculture/landcover/Kunduz.pdf,2
http://moe.gov.af/Content/files/books/dari/G6_Da%20%D8%AF%D8%B1%DB%8C.pdf,2
http://1tvnews.af/en/news/sport/8304-fahim-hashimi-elected-as-national-olympic-committee-president,2
https://urzu.edu.af/dr,2
http://tkg.af/dari/afghanistan-news/southeast/4629-%D8%AA%D9%87%D8%AF%D9%8A%D8%AF-%D9%85%D8%B1%D8%AF%D9%85-%D8%AF%D8%B1-%D8%BA%D8%B2%D9%86%D9%8A-%D8%A7%D8%B2-%D9%86%D8%A7%D8%AD%D9%8A%D9%87-%D8%A8%D9%86%D8%AF-%D8%B3%D9%84%D8%B7%D8%A7%D9%86,2
https://gu.edu.af/dr,2
http://www.aims.org.af/maps/district/hirat/kushki_Kuhna.pdf,2
http://morr.gov.af/fa,2
"https://www.cricket.af/post/sublime-bahar,-shahidullah-take-knights-to-final/english",2
http://afghanistantimes.af/20th-death-anniversary-of-iconic-pashto-poet-ghani-khan-observed/,2
https://www.mail.gov.af/dr/%D8%AA%D9%88%D9%84%DB%8C%D8%AF-%D8%B9%D8%B3%D9%84-%D8%AF%D8%B1-%D8%A8%D8%AF%D8%AE%D8%B4%D8%A7%D9%86-%DB%B6%DB%B0-%D8%AF%D8%B1%D8%B5%D8%AF-%D8%A7%D9%81%D8%B2%D8%A7%DB%8C%D8%B4-%DB%8C%D8%A7%D9%81%D8%AA,2
http://ewa.org.af/uploads/team/2016-09-2514747826366533403i.pdf,2
http://moph.gov.af/Content/Media/Documents/BPHS-by-Health-Facilities30122010103924124.pdf,2
http://faryab.edu.af/fa/,2
http://www.mohe.gov.af/?p=public&nid=102,2
http://afjc.af/index.php/newsmedia/south/qandehar/477--q-100-q-2012-.html,2
http://www.aims.org.af/maps/district/jawzjan/shibirghan.pdf,2
http://www.mohe.gov.af/?p=public&nid=105,2
https://ariananews.af/well-known-cricket-umpire-loses-4-close-relatives-in-nangarhar-bombing/,2
http://eqmweekly.com.af/culture/6094-%C2%AB%D8%B2%D9%86%D8%A7%D9%86%D8%8C-%D8%AC%D9%87%D8%A7%D9%86%E2%80%8C%D9%87%D8%A7%DB%8C-%D9%85%D9%85%DA%A9%D9%86%C2%BB-%D8%AF%D8%B1-%D9%81%D9%84%D9%85%E2%80%8C%D9%87%D8%A7%DB%8C-%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B5%D8%AD%D8%B1%D8%A7-%DA%A9%D8%B1%DB%8C%D9%85%DB%8C,2
https://www.cricket.af/acb-news-info/1183,2
http://www.aims.org.af/maps/district/kabul/paghman.pdf,2
http://www.moph.gov.af/downloads/Minister_CV.pdf,2
http://www.wakht.af/index.php?option=com_content&view=article&id=3175:karzai-decorates-boxing-champion-with-high-government-medal-&catid=15:sports&Itemid=2&lang=en,2
http://mfa.gov.af/en/page/4183/3884#GERMANY,2
https://ariananews.af/afghanistan-ranked-number-1-on-global-terrorism-index/,2
http://news.women.af/,2
https://zawia.af/,2
http://www.acsf.af/reportsHTML/simin1.html,2
http://1tvnews.af/en/news/sport/24054-who-are-the-afghan-athletes-competing-at-rio-olympics,2
http://www.rasad.af/1395/02/14/tutap-project-mohaqeq-reaction/,2
http://www.1tvnews.af/fa/news/afghanistan/34222-2018-04-22-11-05-13,2
https://www.mfa.gov.af/constitution/chapter-eight-administration.html,2
http://www.humanrights.af,2
http://ku.edu.af/en/page/social-science/880,2
http://molsamd.gov.af/fa/page/3115,2
http://1tvnews.af/en/news/sport/24111-afghan-judo-fighter-proudly-carries-first-national-flag-as-olympics-open,2
http://star.edu.af,2
